make_model,body_type,price,vat,km,hp,type,previous_owners,warranty,paint_type,nr_of_doors,nr_of_seats,gearing_type,displacement,weight,drive_chain,fuel,emission_class,emission_label,gears,comb_consumption,inspection_new,age,cc_index,em_index,ex_index,ss_index,leather_
Audi A1,Sedans,16880,VAT deductible,8200,70.0,Used,1.0,warranty,Metallic,5.0,4.0,Manual,999.0,1135.0,front,Benzine,Euro 6,4.0,5.0,4.4,Yes,1.0,15.0,3.0,3.0,9.0,0.0
Audi A1,Station wagon,16880,VAT deductible,12000,70.0,Used,1.0,No,Metallic,5.0,5.0,Manual,999.0,1205.0,front,Benzine,Euro 6,4.0,5.0,4.2,No,1.0,17.0,6.0,2.0,12.0,0.0
Audi A1,Sedans,16880,VAT deductible,6870,70.0,Used,1.0,No,Uni/basic,2.0,4.0,Manual,999.0,1195.0,front,Benzine,Euro 6,4.0,5.0,4.2,Yes,1.0,13.0,5.0,1.0,11.0,0.0
Audi A1,Sedans,16881,VAT deductible,3898,60.0,Employee's car,1.0,No,Metallic,4.0,5.0,Manual,999.0,1195.0,front,Benzine,Euro 6,4.0,5.0,4.2,No,1.0,15.0,8.0,4.0,13.0,0.0
Audi A1,Sedans,16850,VAT deductible,9274,70.0,Used,1.0,warranty,Metallic,5.0,5.0,Manual,999.0,1580.0,front,Benzine,Euro 6,4.0,5.0,4.3,No,1.0,7.0,1.0,1.0,11.0,0.0
Audi A1,Compact,16920,VAT deductible,9600,60.0,Used,1.0,No,Metallic,4.0,5.0,Manual,999.0,1180.0,front,Benzine,Euro 6,4.0,5.0,4.2,No,1.0,15.0,7.0,2.0,12.0,0.0
Audi A1,Compact,16850,VAT deductible,15757,70.0,Used,1.0,No,Uni/basic,5.0,5.0,Manual,999.0,1180.0,front,Other,Euro 6,4.0,5.0,4.4,No,1.0,13.0,7.0,4.0,13.0,0.0
Audi A1,Sedans,16700,VAT deductible,13457,70.0,Used,1.0,warranty,Metallic,5.0,5.0,Manual,999.0,1580.0,front,Benzine,Euro 6,4.0,5.0,4.3,No,1.0,6.0,1.0,1.0,10.0,0.0
Audi A1,Sedans,16850,VAT deductible,10101,70.0,Used,1.0,No,Metallic,4.0,5.0,Manual,999.0,1195.0,front,Benzine,Euro 6,4.0,5.0,4.2,Yes,1.0,14.0,5.0,4.0,13.0,0.0
Audi A1,Station wagon,16500,VAT deductible,18000,85.0,Used,1.0,warranty,Metallic,3.0,4.0,Manual,1598.0,1205.0,front,Diesel,Euro 6,4.0,5.0,4.345000000000001,No,1.0,12.0,5.0,2.0,13.0,0.0
Audi A1,Other,16900,VAT deductible,26980,85.0,Employee's car,1.0,No,Metallic,5.0,5.0,Manual,1598.0,1250.0,front,Diesel,Euro 6,1.0,5.0,3.8,No,1.0,8.0,5.0,1.0,14.0,0.0
Audi A1,Sedans,16750,VAT deductible,20049,85.0,Used,1.0,warranty,Metallic,5.0,4.0,Manual,1598.0,1250.0,front,Diesel,Euro 6,4.0,5.0,3.8,No,1.0,7.0,6.0,1.0,10.0,0.0
Audi A1,Compact,16700,VAT deductible,12446,70.0,Used,1.0,No,Uni/basic,5.0,4.0,Manual,999.0,1134.0,front,Benzine,Euro 6,4.0,5.0,4.2,Yes,1.0,14.0,7.0,3.0,12.0,0.0
Audi A1,Sedans,16700,Unknown,10975,85.0,Used,1.0,warranty,Metallic,5.0,5.0,Manual,1598.0,1695.0,front,Diesel,Euro 6,4.0,5.0,3.7,No,1.0,5.0,1.0,1.0,10.0,0.0
Audi A1,Compact,16690,Unknown,15925,70.0,Used,1.0,No,Metallic,4.0,4.0,Manual,999.0,1180.0,front,Benzine,Euro 6,4.0,5.0,4.4,Yes,1.0,13.0,5.0,1.0,13.0,0.0
Audi A1,Compact,16690,VAT deductible,12900,70.0,Used,1.0,No,Metallic,5.0,4.0,Manual,999.0,1235.0,front,Benzine,Euro 6,4.0,5.0,4.4,No,1.0,17.0,3.0,4.0,13.0,0.0
Audi A1,Compact,16690,VAT deductible,20900,66.0,Used,1.0,No,Metallic,4.0,5.0,Manual,1422.0,1180.0,front,Diesel,Euro 6,4.0,5.0,3.9,Yes,1.0,17.0,8.0,4.0,16.0,0.0
Audi A1,Compact,16689,VAT deductible,25711,66.0,Employee's car,1.0,warranty,Metallic,5.0,5.0,Manual,1422.0,1205.0,front,Diesel,Euro 6,4.0,5.0,3.9,Yes,1.0,19.0,7.0,3.0,18.0,0.0
Audi A1,Compact,16680,VAT deductible,8650,60.0,Used,1.0,No,Metallic,5.0,5.0,Manual,999.0,1135.0,front,Benzine,Euro 6,4.0,5.0,4.4,Yes,1.0,15.0,6.0,3.0,13.0,0.0
Audi A1,Compact,16680,VAT deductible,26600,66.0,Used,1.0,warranty,Metallic,5.0,5.0,Manual,1422.0,1180.0,front,Diesel,Euro 6,4.0,5.0,3.9,Yes,1.0,18.0,7.0,2.0,15.0,0.0
Audi A1,Sedans,16680,VAT deductible,6800,70.0,Employee's car,1.0,No,Metallic,4.0,5.0,Manual,999.0,1195.0,front,Benzine,Euro 6,4.0,5.0,4.2,No,1.0,15.0,7.0,5.0,13.0,0.0
Audi A1,Compact,16680,VAT deductible,26123,66.0,Employee's car,1.0,No,Metallic,5.0,5.0,Manual,1422.0,1180.0,front,Diesel,Euro 6,4.0,5.0,4.1,No,1.0,14.0,8.0,3.0,15.0,0.0
Audi A1,Sedans,16670,VAT deductible,6000,70.0,Employee's car,1.0,No,Metallic,5.0,5.0,Manual,999.0,1195.0,front,Benzine,Euro 6,4.0,5.0,4.2,No,1.0,14.0,7.0,4.0,13.0,0.0
Audi A1,Compact,16900,VAT deductible,4400,70.0,Demonstration,1.0,No,Metallic,3.0,4.0,Manual,999.0,1134.0,front,Benzine,Euro 6,4.0,5.0,4.2,Yes,1.0,14.0,7.0,3.0,13.0,0.0
Audi A1,Compact,16899,VAT deductible,9220,60.0,Used,1.0,No,Metallic,4.0,5.0,Manual,999.0,1180.0,front,Benzine,Euro 6,4.0,5.0,4.2,No,1.0,14.0,6.0,4.0,13.0,0.0
Audi A1,Sedans,16895,VAT deductible,22261,66.0,Used,1.0,No,Metallic,4.0,4.0,Manual,1422.0,1195.0,front,Diesel,Euro 6,4.0,5.0,3.9,Yes,1.0,15.0,8.0,3.0,14.0,0.0
Audi A1,Sedans,16890,VAT deductible,26271,66.0,Used,1.0,No,Metallic,5.0,5.0,Manual,1422.0,1195.0,front,Diesel,Euro 6,4.0,5.0,3.9,Yes,1.0,17.0,8.0,3.0,13.0,0.0
Audi A1,Sedans,16890,VAT deductible,10000,85.0,Used,1.0,No,Uni/basic,5.0,5.0,Manual,1598.0,1250.0,front,Diesel,Euro 6,4.0,5.0,3.8,No,1.0,8.0,4.0,1.0,10.0,0.0
Audi A1,Sedans,16900,Unknown,7931,70.0,Employee's car,1.0,warranty,Metallic,5.0,4.0,Manual,999.0,1135.0,front,Benzine,Euro 6,4.0,5.0,4.2,No,1.0,13.0,7.0,1.0,16.0,0.0
Audi A1,Sedans,16899,Unknown,7800,60.0,Used,1.0,No,Uni/basic,5.0,4.0,Manual,999.0,1135.0,front,Benzine,Euro 6,4.0,5.0,4.2,No,1.0,8.0,5.0,1.0,10.0,0.0
Audi A1,Sedans,16890,VAT deductible,26275,66.0,Used,1.0,No,Metallic,5.0,5.0,Manual,1422.0,1260.0,front,Diesel,Euro 6,4.0,5.0,3.9,Yes,1.0,17.0,8.0,3.0,13.0,0.0
Audi A1,Sedans,16890,VAT deductible,7819,70.0,Used,1.0,No,Metallic,5.0,5.0,Manual,999.0,1165.0,front,Other,Euro 6,4.0,5.0,4.2,Yes,1.0,18.0,8.0,3.0,12.0,0.0
Audi A1,Sedans,16890,VAT deductible,47000,66.0,Used,2.0,No,Metallic,5.0,5.0,Manual,1422.0,1195.0,front,Diesel,Euro 6,4.0,5.0,3.9,Yes,1.0,17.0,8.0,4.0,13.0,0.0
Audi A1,Compact,16890,VAT deductible,22650,66.0,Used,1.0,No,Metallic,5.0,4.0,Manual,1422.0,1180.0,front,Diesel,Euro 6,4.0,5.0,3.9,Yes,1.0,16.0,8.0,5.0,13.0,0.0
Audi A1,Compact,16880,VAT deductible,27300,66.0,Used,1.0,warranty,Metallic,5.0,5.0,Manual,1422.0,1180.0,front,Diesel,Euro 6,4.0,5.0,3.9,Yes,1.0,18.0,7.0,2.0,15.0,0.0
Audi A1,Compact,16890,VAT deductible,23950,66.0,Used,1.0,No,Metallic,5.0,4.0,Manual,1422.0,1180.0,front,Diesel,Euro 6,4.0,5.0,3.9,Yes,1.0,16.0,8.0,5.0,13.0,0.0
Audi A1,Compact,16890,VAT deductible,21800,66.0,Used,1.0,No,Metallic,5.0,4.0,Manual,1422.0,1180.0,front,Diesel,Euro 6,4.0,5.0,3.9,Yes,1.0,16.0,8.0,5.0,13.0,0.0
Audi A1,Sedans,16890,VAT deductible,3300,70.0,Employee's car,1.0,No,Metallic,4.0,5.0,Manual,999.0,1195.0,front,Benzine,Euro 6,4.0,5.0,4.2,No,1.0,14.0,7.0,5.0,13.0,0.0
Audi A1,Sedans,16880,VAT deductible,26618,66.0,Used,1.0,No,Metallic,5.0,5.0,Manual,1422.0,1195.0,front,Diesel,Euro 6,4.0,5.0,3.9,Yes,1.0,15.0,5.0,3.0,10.0,0.0
Audi A1,Compact,16879,VAT deductible,15000,70.0,Demonstration,1.0,No,Uni/basic,2.0,4.0,Manual,999.0,1110.0,front,Benzine,Euro 6,4.0,5.0,4.2,Yes,1.0,10.0,4.0,2.0,15.0,0.0
Audi A1,Sedans,16876,VAT deductible,7200,70.0,Used,1.0,No,Metallic,5.0,5.0,Manual,999.0,1135.0,front,Benzine,Euro 6,4.0,5.0,4.2,Yes,1.0,16.0,5.0,3.0,10.0,0.0
Audi A1,Sedans,16871,VAT deductible,19081,66.0,Used,1.0,No,Metallic,4.0,5.0,Manual,1422.0,1195.0,front,Diesel,Euro 6,4.0,5.0,3.9,Yes,1.0,17.0,8.0,4.0,14.0,0.0
Audi A1,Sedans,16871,VAT deductible,19809,66.0,Used,1.0,No,Metallic,4.0,5.0,Manual,1422.0,1195.0,front,Diesel,Euro 6,4.0,5.0,3.9,Yes,1.0,17.0,8.0,4.0,14.0,0.0
Audi A1,Sedans,16871,VAT deductible,15008,66.0,Used,1.0,No,Metallic,4.0,5.0,Manual,1422.0,1195.0,front,Diesel,Euro 6,4.0,5.0,3.9,Yes,1.0,17.0,8.0,4.0,14.0,0.0
Audi A1,Sedans,16871,VAT deductible,16298,66.0,Used,1.0,No,Metallic,4.0,5.0,Manual,1422.0,1195.0,front,Diesel,Euro 6,4.0,5.0,3.9,Yes,1.0,17.0,8.0,4.0,14.0,0.0
Audi A1,Sedans,16870,VAT deductible,26600,66.0,Used,1.0,No,Metallic,4.0,5.0,Manual,1422.0,1195.0,front,Diesel,Euro 6,4.0,5.0,3.9,Yes,1.0,16.0,7.0,2.0,15.0,0.0
Audi A1,Compact,16869,VAT deductible,21108,66.0,Used,1.0,No,Metallic,5.0,4.0,Manual,1422.0,1180.0,front,Diesel,Euro 6,4.0,5.0,4.1,No,1.0,17.0,5.0,2.0,14.0,0.0
Audi A1,Sedans,16860,VAT deductible,13900,85.0,Used,1.0,No,Metallic,4.0,5.0,Manual,1598.0,1195.0,front,Diesel,Euro 6,4.0,5.0,3.8,Yes,1.0,19.0,3.0,2.0,13.0,0.0
Audi A1,Sedans,16856,VAT deductible,8682,66.0,Used,1.0,No,Metallic,4.0,5.0,Manual,1422.0,1195.0,front,Diesel,Euro 6,4.0,5.0,3.9,No,1.0,16.0,8.0,3.0,14.0,0.0
